"source","sink","species","portion"
"Puerto Rico","Virgin Islands of the United States","Euthynnus",0
"Puerto Rico","Virgin Islands of the United States","Hemiramphus",0
"Puerto Rico","Virgin Islands of the United States","Katsuwonus",0
"Puerto Rico","Virgin Islands of the United States","Lachnolaimus",0
"Puerto Rico","Virgin Islands of the United States","Lutjanus",0
"Puerto Rico","Virgin Islands of the United States","Macrourus",0
"Puerto Rico","Virgin Islands of the United States","Merluccius",0
"Puerto Rico","Virgin Islands of the United States","Mugil",0
"Puerto Rico","Virgin Islands of the United States","Mycteroperca",0
"Puerto Rico","Virgin Islands of the United States","Rhomboplites",0
"Puerto Rico","Virgin Islands of the United States","Scomber",0
"Puerto Rico","Virgin Islands of the United States","Serranus",0
"Puerto Rico","Virgin Islands of the United States","Tetrapturus",0
"Puerto Rico","Virgin Islands of the United States","Thunnus",2.7808966528376e-06
"Puerto Rico","Virgin Islands of the United States","Trisopterus",0
"Puerto Rico","Virgin Islands of the United States","Xiphias",0
"Puerto Rico","Virgin Islands of the United States","Acanthurus",0.000404767866312178
"Puerto Rico","Virgin Islands of the United States","Scarus",0
"Puerto Rico","Virgin Islands of the United States","Clepticus",0
"British Virgin Islands","Virgin Islands of the United States","Euthynnus alletteratus",1.77648307550172e-06
"British Virgin Islands","Virgin Islands of the United States","Katsuwonus pelamis",1.55864397096326e-07
"British Virgin Islands","Virgin Islands of the United States","Lutjanus purpureus",0
"British Virgin Islands","Virgin Islands of the United States","Tetrapturus pfluegeri",6.22053704580849e-09
"British Virgin Islands","Virgin Islands of the United States","Thunnus obesus",1.69669342496335e-07
"British Virgin Islands","Virgin Islands of the United States","Xiphias gladius",5.84389336252596e-08
"British Virgin Islands","Virgin Islands of the United States","Achirus",0
"British Virgin Islands","Virgin Islands of the United States","Albula",0
"British Virgin Islands","Virgin Islands of the United States","Anguilla",0
"British Virgin Islands","Virgin Islands of the United States","Boops",0
"British Virgin Islands","Virgin Islands of the United States","Brosme",0
"British Virgin Islands","Virgin Islands of the United States","Coryphaena",0
"British Virgin Islands","Virgin Islands of the United States","Dentex",0
"British Virgin Islands","Virgin Islands of the United States","Epinephelus",7.14890918363969e-06
"British Virgin Islands","Virgin Islands of the United States","Euthynnus",0
"British Virgin Islands","Virgin Islands of the United States","Hemiramphus",0
"British Virgin Islands","Virgin Islands of the United States","Katsuwonus",0
"British Virgin Islands","Virgin Islands of the United States","Lutjanus",0
"British Virgin Islands","Virgin Islands of the United States","Macrourus",0
"British Virgin Islands","Virgin Islands of the United States","Merluccius",0
"British Virgin Islands","Virgin Islands of the United States","Scomber",0
"British Virgin Islands","Virgin Islands of the United States","Serranus",0
"British Virgin Islands","Virgin Islands of the United States","Sprattus",0
"British Virgin Islands","Virgin Islands of the United States","Tetrapturus",0
"British Virgin Islands","Virgin Islands of the United States","Thunnus",3.26372445548205e-05
"British Virgin Islands","Virgin Islands of the United States","Xiphias",0
"Anguilla","Virgin Islands of the United States","Euthynnus alletteratus",1.55292388207489e-06
"Anguilla","Virgin Islands of the United States","Katsuwonus pelamis",1.58926773462039e-07
"Anguilla","Virgin Islands of the United States","Lutjanus purpureus",0
"Anguilla","Virgin Islands of the United States","Tetrapturus pfluegeri",7.63859042759749e-09
"Anguilla","Virgin Islands of the United States","Thunnus obesus",1.3679590738767e-07
"Anguilla","Virgin Islands of the United States","Xiphias gladius",4.79476167974078e-08
"Anguilla","Virgin Islands of the United States","Achirus",0
"Anguilla","Virgin Islands of the United States","Albula",0
"Anguilla","Virgin Islands of the United States","Anguilla",0
"Anguilla","Virgin Islands of the United States","Boops",0
